observation_id,timestamp,time_index,asset,regime,case_type,schema_variant,open,high,low,close,volume,log_return_1,rolling_vol_20,momentum_20,drawdown_60,stress_score,volume_zscore,target_return_1,target_regime,quality_flags,valid_for_training
2020-02-25-XLF-01091,2020-02-25T00:00:00Z,54,XLF,NORMAL,clean,v1,139.6860076183,139.7017604241,139.6833822946,139.6991348537,1138288.3796404547,0.0000939723,0.0105213767,0.0357156522,-0.0001229427,0.1709723713,1.8848079730,-0.0026945606,NORMAL,,true
2020-02-25-XLE-01092,2020-02-25T00:00:00Z,54,XLE,NORMAL,clean,v1,131.5378635240,134.2817342373,131.0851266161,133.8211385816,1082234.8386024274,0.0172093759,0.0080596594,0.0095627398,-0.0349397592,0.1309694651,1.0535233587,-0.0047601103,NORMAL,,true
2020-02-25-XLP-01093,2020-02-25T00:00:00Z,54,XLP,NORMAL,clean,v1,134.0103660915,134.2256864621,132.7244797637,132.9380772405,1077813.0991629492,-0.0080337207,0.0188458501,-0.0363233633,-0.0597832727,0.3909995786,0.9263851804,-0.0195120250,NORMAL,,true
2020-02-25-XLU-01094,2020-02-25T00:00:00Z,54,XLU,NORMAL,clean,v1,140.2607428255,140.4798068893,140.2242598397,140.4432764250,954262.8742700524,0.0013005416,0.0063637659,-0.0068746085,-0.0286952187,0.1194519490,-0.7270576894,-0.0005539628,NORMAL,,true
2020-02-25-XLI-01095,2020-02-25T00:00:00Z,54,XLI,NORMAL,clean,v1,142.6746694506,143.8662673908,142.4768717122,143.6670938000,996289.1006970241,0.0069317749,0.0086034156,0.0452804252,0.0000000000,0.1398055038,0.1722885798,-0.0020334364,NORMAL,,true
2020-02-25-XLC-01096,2020-02-25T00:00:00Z,54,XLC,NORMAL,clean,v1,138.0213405292,139.2224066903,137.8220048243,139.0216263344,916869.4060896097,0.0072211915,0.0075843184,-0.0026959799,-0.0232162810,0.1295357945,-0.4504842226,0.0090562606,NORMAL,,true
2020-02-25-XLB-01097,2020-02-25T00:00:00Z,54,XLB,NORMAL,clean,v1,131.4245942752,131.4603382468,131.2103004816,131.2459958793,1081242.4578776129,-0.0013598662,0.0127215323,-0.0022974919,-0.0626319470,0.2120857149,0.6839421678,0.0119249930,NORMAL,,true
2020-02-25-XLY-01098,2020-02-25T00:00:00Z,54,XLY,NORMAL,clean,v1,147.2568614987,147.4800508447,145.9236282017,146.1451325596,1010926.1147680375,-0.0075782325,0.0086096475,-0.0055198374,-0.0293785726,0.1527863927,0.0925517538,-0.0035146020,NORMAL,,true
2020-02-25-CASH-01099,2020-02-25T00:00:00Z,54,CASH,NORMAL,clean,v1,150.2228379789,150.2994852026,150.2100666090,150.2867084027,934742.9166285325,0.0004250808,0.0003635608,0.0081633857,0.0000000000,0.0059078635,-0.7675544792,0.0005615403,NORMAL,,true
2020-02-26-SPY-01100,2020-02-26T00:00:00Z,55,SPY,NORMAL,clean,v1,100.3725101826,100.6635668715,98.6408587308,98.9277258848,1094606.3684627884,-0.0144988248,0.0109926446,-0.0438689665,-0.0557307169,0.2809913974,0.9651016242,-0.0147520341,NORMAL,,true
2020-02-26-QQQ-01101,2020-02-26T00:00:00Z,55,QQQ,NORMAL,clean,v1,109.9115590471,110.6686020682,109.7858057713,110.5421273393,950777.8887526512,0.0057206575,0.0099336094,0.0738564759,0.0000000000,0.1614211526,-0.8356189536,0.0026709594,NORMAL,,true
2020-02-26-TLT-01102,2020-02-26T00:00:00Z,55,TLT,NORMAL,clean,v1,107.5863876681,108.3678738811,107.4565976968,108.2372986644,887725.6570367110,0.0060318956,0.0061819852,0.0226708297,-0.0240941405,0.1004572593,-1.0743856300,0.0103069011,NORMAL,,true
2020-02-26-GLD-01103,2020-02-26T00:00:00Z,55,GLD,NORMAL,clean,v1,110.1235336850,111.4557467971,109.9027936399,111.2327832872,1013274.0805996674,0.0100223829,0.0084800960,-0.0332566139,-0.0356697459,0.2154003265,0.5684761611,-0.0070851932,NORMAL,,true
2020-02-26-IWM-01104,2020-02-26T00:00:00Z,55,IWM,NORMAL,clean,v1,121.9685763317,121.9815034643,121.8910375079,121.9039577918,1058712.2938071280,-0.0005299370,0.0108524224,0.0291119787,-0.0206786833,0.1763518639,0.3847270795,-0.0052994718,NORMAL,,true
2020-02-26-EEM-01105,2020-02-26T00:00:00Z,55,EEM,NORMAL,clean,v1,115.6025103897,116.0733413113,115.5241935191,115.9947587055,798491.0545779549,0.0033873343,0.0067383189,-0.0161580636,-0.0254771285,0.1471998306,-2.2603593479,0.0027464243,NORMAL,,true
2020-02-26-HYG-01106,2020-02-26T00:00:00Z,55,HYG,NORMAL,clean,v1,122.3787825728,122.5336941830,121.4527362773,121.6066705194,980089.5539712099,-0.0063291858,0.0072353439,0.0296395486,-0.0156326303,0.1175743385,-0.3746803169,-0.0086224642,NORMAL,,true
2020-02-26-LQD-01107,2020-02-26T00:00:00Z,55,LQD,NORMAL,clean,v1,105.2135665210,105.4760965480,103.6497957510,103.9090707862,1069395.8521302969,-0.0124760540,0.0313493793,-0.1392999114,-0.1614374898,0.8344605397,0.9662713362,-0.0016804143,NORMAL,,true
2020-02-26-VNQ-01108,2020-02-26T00:00:00Z,55,VNQ,NORMAL,nonpositive_price,v1,120.6016364562,120.9523014259,118.5153912911,0.0000000000,1137806.9686720818,-0.0145381514,0.0070746088,0.0017418156,-0.0314077050,0.1149623931,1.6661754273,0.0092723216,NORMAL,NONPOSITIVE_PRICE,false
2020-02-26-DBC-01109,2020-02-26T00:00:00Z,55,DBC,NORMAL,clean,v1,133.9110652765,135.4108748674,133.6624480565,135.1599390076,1052438.0651320184,0.0092829229,0.0171762667,0.1061661217,0.0000000000,0.2791143332,0.8615184175,-0.0055265465,NORMAL,,true
2020-02-26-XLK-01110,2020-02-26T00:00:00Z,55,XLK,NORMAL,clean,v1,127.8505570517,128.0558487668,126.6245578618,126.8282079743,1034917.2096681540,-0.0080285812,0.0052826610,0.0037687566,-0.0258509603,0.0858432419,0.2503283416,-0.0003287583,NORMAL,,true
2020-02-26-XLF-01111,2020-02-26T00:00:00Z,55,XLF,NORMAL,clean,v1,139.6991348537,139.7744204094,139.2481308063,139.3232137736,1007054.5607886295,-0.0026945606,0.0105537518,0.0337815767,-0.0028135454,0.1714984672,0.1796076914,-0.0065465014,NORMAL,,true
2020-02-26-XLE-01112,2020-02-26T00:00:00Z,55,XLE,NORMAL,clean,v1,133.8211385816,133.9485392583,133.0588532217,133.1856488983,1006695.1554723602,-0.0047601103,0.0081290251,0.0066852200,-0.0395226363,0.1320966583,0.1543406474,-0.0027492380,NORMAL,,true
2020-02-26-XLP-01113,2020-02-26T00:00:00Z,55,XLP,NORMAL,clean,v1,132.9380772405,133.4568554585,129.8605744736,130.3693283933,1092177.2497526754,-0.0195120250,0.0192092529,-0.0469634240,-0.0779509842,0.4217316816,1.0673260864,0.0024070811,NORMAL,,true
2020-02-26-XLU-01114,2020-02-26T00:00:00Z,55,XLU,NORMAL,clean,v1,140.4432764250,140.4588364954,140.3499461654,140.3654976184,1127362.1111356814,-0.0005539628,0.0062975808,-0.0109363396,-0.0292331364,0.1278538134,1.4622264794,0.0016455637,NORMAL,,true
2020-02-26-XLI-01115,2020-02-26T00:00:00Z,55,XLI,NORMAL,clean,v1,143.6670938000,143.7255213797,143.3169438304,143.3752527221,1095055.8141599805,-0.0020334364,0.0086284601,0.0380196073,-0.0020313704,0.1402124773,1.4912430816,0.0035963632,NORMAL,,true
2020-02-26-XLC-01116,2020-02-26T00:00:00Z,55,XLC,NORMAL,clean,v1,139.0216263344,140.5404546137,138.7698231196,140.2863606462,906250.5897257472,0.0090562606,0.0078519296,0.0074508831,-0.0143300960,0.1275938558,-0.5170425352,0.0014504019,NORMAL,,true
2020-02-26-XLB-01117,2020-02-26T00:00:00Z,55,XLB,NORMAL,clean,v1,131.2459958793,133.1372492631,130.9329743617,132.8204726208,1019608.2515433971,0.0119249930,0.0129541035,0.0043354133,-0.0513869243,0.2105041811,-0.1464635918,0.0007206427,NORMAL,,true
2020-02-26-XLY-01118,2020-02-26T00:00:00Z,55,XLY,NORMAL,clean,v1,146.1451325596,146.2478609537,145.5300241780,145.6323921564,1065616.1675372019,-0.0035146020,0.0078799350,0.0064766650,-0.0327839328,0.1280489441,0.7365495196,-0.0041197656,NORMAL,,true
2020-02-26-CASH-01119,2020-02-26T00:00:00Z,55,CASH,NORMAL,clean,v1,150.2867084027,150.3880120426,150.2698299926,150.3711241520,1004466.4209850936,0.0005615403,0.0003580919,0.0086201450,0.0000000000,0.0058189928,-0.0023262473,0.0001827192,NORMAL,,true
2020-02-27-SPY-01120,2020-02-27T00:00:00Z,56,SPY,NORMAL,clean,v1,98.9277258848,99.2196029224,97.1914495477,97.4790524092,1001944.3892144156,-0.0147520341,0.0112806679,-0.0599829268,-0.0695583658,0.3232710163,-0.3436765648,-0.0117431702,NORMAL,,true
2020-02-27-QQQ-01121,2020-02-27T00:00:00Z,56,QQQ,NORMAL,clean,v1,110.5421273393,110.8969841658,110.4830766331,110.8377755267,1047349.6678400158,0.0026709594,0.0077837147,0.1015016192,0.0000000000,0.1264853631,0.3824233344,0.0054500081,NORMAL,,true
2020-02-27-TLT-01122,2020-02-27T00:00:00Z,56,TLT,NORMAL,clean,v1,108.2372986644,109.5840885160,108.0141804385,109.3586587406,909293.8673525328,0.0103069011,0.0065149864,0.0314807585,-0.0139835605,0.1058685294,-0.6746326834,-0.0093008574,NORMAL,,true
2020-02-27-GLD-01123,2020-02-27T00:00:00Z,56,GLD,NORMAL,clean,v1,111.2327832872,111.3904044384,110.2909545680,110.4474628899,934517.8023120376,-0.0070851932,0.0084081294,-0.0314968718,-0.0424780644,0.2101248041,-0.6904186471,0.0143326571,NORMAL,,true
2020-02-27-IWM-01124,2020-02-27T00:00:00Z,56,IWM,NORMAL,clean,v1,121.9039577918,122.0331631099,121.1311175721,121.2596399813,866632.9925883603,-0.0052994718,0.0101535391,0.0047787611,-0.0258548415,0.1649950109,-1.8971699321,-0.0126773546,NORMAL,,true
2020-02-27-EEM-01125,2020-02-27T00:00:00Z,56,EEM,NORMAL,clean,v1,115.9947587055,116.3776567864,115.9310445408,116.3137673951,1015446.5646420195,0.0027464243,0.0064270602,-0.0036371672,-0.0227969965,0.1129264521,0.0537324396,0.0091052142,NORMAL,,true
2020-02-27-HYG-01126,2020-02-27T00:00:00Z,56,HYG,NORMAL,nonpositive_price,v1,121.6066705194,121.8163803511,120.3547195450,0.0000000000,1029270.8790386682,-0.0086224642,0.0073177395,0.0112717591,-0.0240838153,0.1189132666,0.1044929977,-0.0161241435,NORMAL,NONPOSITIVE_PRICE,false
2020-02-27-LQD-01127,2020-02-27T00:00:00Z,56,LQD,NORMAL,clean,v1,103.9090707862,103.9439928430,103.6997437063,103.7346071289,916196.8844612541,-0.0016804143,0.0313341004,-0.1404947772,-0.1628454389,0.8370002776,-0.6394523431,0.0002471174,NORMAL,,true
2020-02-27-VNQ-01128,2020-02-27T00:00:00Z,56,VNQ,NORMAL,clean,v1,118.8609951194,120.1907147263,118.6405716457,119.9682379104,1072250.8329288452,0.0092723216,0.0073313171,0.0136805520,-0.0223848390,0.1191339035,0.8110437834,0.0106828495,NORMAL,,true
2020-02-27-DBC-01129,2020-02-27T00:00:00Z,56,DBC,NORMAL,clean,v1,135.1599390076,135.3093325454,134.2664614126,134.4150315973,972720.4404212192,-0.0055265465,0.0170787995,0.1091027316,-0.0055113032,0.2775304919,-0.2715560778,-0.0057386564,NORMAL,,true
2020-02-27-XLK-01130,2020-02-27T00:00:00Z,56,XLK,NORMAL,clean,v1,126.8282079743,126.8365471397,126.7781825762,126.7865190005,1046755.3704172699,-0.0003287583,0.0049342441,-0.0047601300,-0.0261711673,0.0912884371,0.3025597610,-0.0083313322,NORMAL,,true
2020-02-27-XLF-01131,2020-02-27T00:00:00Z,56,XLF,NORMAL,clean,v1,139.3232137736,139.5056296954,138.2328874895,138.4141131256,1034255.4900931393,-0.0065465014,0.0105014235,0.0350077302,-0.0093203064,0.1706481316,0.5331626481,-0.0029972930,NORMAL,,true
2020-02-27-XLE-01132,2020-02-27T00:00:00Z,56,XLE,NORMAL,clean,v1,133.1856488983,133.2588807081,132.7469619627,132.8199927173,929630.4513992579,-0.0027492380,0.0079165648,0.0121858466,-0.0421595907,0.1286441780,-0.6819742599,-0.0022094190,NORMAL,,true
2020-02-27-XLP-01133,2020-02-27T00:00:00Z,56,XLP,NORMAL,clean,v1,130.3693283933,130.7464290870,130.3065664845,130.6835159232,971931.0393195172,0.0024070811,0.0191232068,-0.0511472526,-0.0757288641,0.4300956990,-0.4164614159,0.0021029773,NORMAL,,true
2020-02-27-XLU-01134,2020-02-27T00:00:00Z,56,XLU,NORMAL,clean,v1,140.3654976184,140.6429402962,140.3193015441,140.5966681407,1074487.2019682350,0.0016455637,0.0058915178,-0.0184258566,-0.0276343626,0.1387308293,0.7346398920,-0.0026889908,NORMAL,,true
2020-02-27-XLI-01135,2020-02-27T00:00:00Z,56,XLI,NORMAL,clean,v1,143.3752527221,143.9953079503,143.2721268263,143.8918105087,986214.8022263047,0.0035963632,0.0086179534,0.0371891463,0.0000000000,0.1400417422,0.0528299728,-0.0047795246,NORMAL,,true
2020-02-27-XLC-01136,2020-02-27T00:00:00Z,56,XLC,NORMAL,clean,v1,140.2863606462,140.5307332643,140.2456663257,140.4899798779,902635.8501304218,0.0014504019,0.0078457519,0.0101792501,-0.0128994413,0.1274934684,-0.5314849254,-0.0013485802,NORMAL,,true
2020-02-27-XLB-01137,2020-02-27T00:00:00Z,56,XLB,NORMAL,clean,v1,132.8204726208,132.9353802487,132.8013293990,132.9162232265,1054199.1409775373,0.0007206427,0.0128351668,-0.0026556245,-0.0507030668,0.2147679176,0.2784090120,-0.0113503680,NORMAL,,true
2020-02-27-XLY-01138,2020-02-27T00:00:00Z,56,XLY,NORMAL,clean,v1,145.6323921564,145.7523864202,144.9141540799,145.0336550124,919454.3880221212,-0.0041197656,0.0079137900,0.0051058576,-0.0367604395,0.1285990878,-1.0841339400,0.0079345436,NORMAL,,true
2020-02-27-CASH-01139,2020-02-27T00:00:00Z,56,CASH,NORMAL,clean,v1,150.3711241520,150.4040985042,150.3656290124,150.3986023605,1031596.0322736950,0.0001827192,0.0003619216,0.0083107997,0.0000000000,0.0058812256,0.1954046148,0.0004482307,NORMAL,,true
2020-02-28-SPY-01140,2020-02-28T00:00:00Z,57,SPY,NORMAL,clean,v1,97.4790524092,97.7079950290,96.1147645256,96.3410343576,1085214.0737078020,-0.0117431702,0.0113883078,-0.0631439205,-0.0804207957,0.3323958156,0.7991416720,-0.0047169565,NORMAL,,true
2020-02-28-QQQ-01141,2020-02-28T00:00:00Z,57,QQQ,NORMAL,clean,v1,110.8377755267,111.5649649727,110.7169621708,111.4434913855,787507.9199781235,0.0054500081,0.0077833568,0.1028840478,0.0000000000,0.1264795482,-2.4556723995,-0.0092291875,NORMAL,,true
2020-02-28-TLT-01142,2020-02-28T00:00:00Z,57,TLT,NORMAL,clean,v1,109.3586587406,109.5620845995,108.1447023072,108.3462449028,960468.2000097153,-0.0093008574,0.0069474402,0.0221029836,-0.0231118426,0.1128959025,0.0344668552,0.0103256981,NORMAL,,true
2020-02-28-GLD-01143,2020-02-28T00:00:00Z,57,GLD,NORMAL,clean,v1,110.4474628899,112.3630387728,110.1308617663,112.0418672391,823792.9523803609,0.0143326571,0.0091278852,-0.0153457432,-0.0286554097,0.1841348679,-2.1459197890,-0.0111476115,NORMAL,,true
2020-02-28-IWM-01144,2020-02-28T00:00:00Z,57,IWM,NORMAL,nonpositive_price,v1,121.2596399813,121.5670902723,119.4285143847,0.0000000000,995061.1219919608,-0.0126773546,0.0104725207,-0.0018524777,-0.0381264748,0.1745009100,-0.2413852751,-0.0041215580,NORMAL,NONPOSITIVE_PRICE,false
2020-02-28-EEM-01145,2020-02-28T00:00:00Z,57,EEM,NORMAL,clean,v1,116.3137673951,117.5914150756,116.1019550421,117.3776653190,1070706.6329216443,0.0091052142,0.0067440149,0.0068666535,-0.0138587231,0.1095902422,0.6792644482,0.0025527511,NORMAL,,true
2020-02-28-HYG-01146,2020-02-28T00:00:00Z,57,HYG,NORMAL,clean,v1,120.5626289345,120.9514227610,118.2516731954,118.6342483247,1094122.0545234648,-0.0161241435,0.0082083529,-0.0061715921,-0.0396934438,0.1477861161,0.7401332603,0.0029848003,NORMAL,,true
2020-02-28-LQD-01147,2020-02-28T00:00:00Z,57,LQD,NORMAL,clean,v1,103.7346071289,103.7653731162,103.7294802035,103.7602449236,1106074.6794664320,0.0002471174,0.0313826267,-0.1345868891,-0.1626385379,0.8240037588,1.2592697714,-0.0077636437,NORMAL,,true
2020-02-28-VNQ-01148,2020-02-28T00:00:00Z,57,VNQ,NORMAL,clean,v1,119.9682379104,121.5157840116,119.7119173832,121.2567105725,924397.5794072453,0.0106828495,0.0075987370,0.0277976058,-0.0118851398,0.1234794765,-0.9463853040,-0.0038688022,NORMAL,,true
2020-02-28-DBC-01149,2020-02-28T00:00:00Z,57,DBC,NORMAL,clean,v1,134.4150315973,134.5693039342,133.4924894189,133.6458789752,950035.0497326301,-0.0057386564,0.0172503553,0.0989839750,-0.0112019881,0.2803182730,-0.5483419096,-0.0031897712,NORMAL,,true
2020-02-28-XLK-01150,2020-02-28T00:00:00Z,57,XLK,NORMAL,clean,v1,126.7865190005,126.9977791230,125.5250990333,125.7346063891,975342.9296196386,-0.0083313322,0.0052538316,-0.0130896441,-0.0342507552,0.1159172670,-0.6238495129,0.0045135597,NORMAL,,true
2020-02-28-XLF-01151,2020-02-28T00:00:00Z,57,XLF,NORMAL,clean,v1,138.4141131256,138.4970866549,137.9171413925,137.9998665982,946627.2066101745,-0.0029972930,0.0104609371,0.0365291520,-0.0122852181,0.1699902284,-0.6064300230,0.0061330831,NORMAL,,true
2020-02-28-XLE-01152,2020-02-28T00:00:00Z,57,XLE,NORMAL,clean,v1,132.8199927173,132.8786837199,132.4683001758,132.5268616485,999529.0546191435,-0.0022094190,0.0078546789,0.0145205008,-0.0442735253,0.1276385314,0.3547133122,-0.0075243626,NORMAL,,true
2020-02-28-XLP-01153,2020-02-28T00:00:00Z,57,XLP,NORMAL,clean,v1,130.6835159232,131.0137101732,130.6285510297,130.9586295681,916701.5400673753,0.0021029773,0.0191320846,-0.0504411924,-0.0737830977,0.4285924912,-1.0361125909,0.0095719074,NORMAL,,true
2020-02-28-XLU-01154,2020-02-28T00:00:00Z,57,XLU,NORMAL,clean,v1,140.5966681407,140.6722807689,140.1437032686,140.2191128483,886231.4781572374,-0.0026889908,0.0054534337,-0.0105864241,-0.0302455325,0.1133199533,-1.5768831537,0.0062361265,NORMAL,,true
2020-02-28-XLI-01155,2020-02-28T00:00:00Z,57,XLI,NORMAL,clean,v1,143.8918105087,144.0293573969,143.0688259263,143.2057169743,1056333.6236476251,-0.0047795246,0.0085529996,0.0386831773,-0.0047681208,0.1389862439,0.9360976280,0.0028091978,NORMAL,,true
2020-02-28-XLC-01156,2020-02-28T00:00:00Z,57,XLC,NORMAL,clean,v1,140.4899798779,140.5278722790,140.2628042329,140.3006455674,1074896.8884590256,-0.0013485802,0.0078542291,0.0092478511,-0.0142297283,0.1276312233,1.0516197071,-0.0062400086,NORMAL,,true
2020-02-28-XLB-01157,2020-02-28T00:00:00Z,57,XLB,NORMAL,clean,v1,132.9162232265,133.2179528368,131.1177804977,131.4161047286,971936.6158094330,-0.0113503680,0.0130157384,-0.0186134900,-0.0614170177,0.2549372253,-0.7926304860,0.0073759072,NORMAL,,true
2020-02-28-XLY-01158,2020-02-28T00:00:00Z,57,XLY,NORMAL,clean,v1,145.0336550124,146.4209970155,144.8034998419,146.1890084046,1082818.4407432969,0.0079345436,0.0073530215,-0.0020274142,-0.0290871716,0.1242172319,1.0141499206,0.0087917259,NORMAL,,true
2020-02-28-CASH-01159,2020-02-28T00:00:00Z,57,CASH,NORMAL,clean,v1,150.3986023605,150.4795194497,150.3851197048,150.4660307493,1062707.7634633863,0.0004482307,0.0003610419,0.0084569557,0.0000000000,0.0058669303,0.5290761183,0.0002399107,NORMAL,,true
2020-02-29-SPY-01160,2020-02-29T00:00:00Z,58,SPY,NORMAL,clean,v1,96.3410343576,96.4319216519,95.7972083885,95.8876679810,877749.0110109308,-0.0047169565,0.0101581578,-0.0847481968,-0.0847481968,0.3628158572,-2.1037907079,-0.0169786757,NORMAL,,true
2020-02-29-QQQ-01161,2020-02-29T00:00:00Z,58,QQQ,NORMAL,clean,v1,111.4434913855,111.6491979620,110.2158733906,110.4196901965,1027005.6963895268,-0.0092291875,0.0083899431,0.0861244376,-0.0091867293,0.1363365758,0.2854595491,0.0105316780,NORMAL,,true
2020-02-29-TLT-01162,2020-02-29T00:00:00Z,58,TLT,NORMAL,nonpositive_price,v1,108.3462449028,109.6968638575,108.1224947799,0.0000000000,991998.2374605194,0.0103256981,0.0072292057,0.0288188728,-0.0129725327,0.1174745924,0.4963508153,-0.0033002054,NORMAL,NONPOSITIVE_PRICE,false
2020-02-29-GLD-01163,2020-02-29T00:00:00Z,58,GLD,NORMAL,clean,v1,112.0418672391,112.2916670802,110.5527732822,110.7998039155,983846.2917016734,-0.0111476115,0.0093310708,-0.0303302680,-0.0394234514,0.2224005265,0.1526329208,0.0064762243,NORMAL,,true
2020-02-29-IWM-01164,2020-02-29T00:00:00Z,58,IWM,NORMAL,clean,v1,119.7320916212,119.8307881721,119.1413338251,119.2396244297,1059896.3178461227,-0.0041215580,0.0104882497,-0.0086130604,-0.0420827337,0.1905311991,0.5077694650,0.0090261082,NORMAL,,true
2020-02-29-EEM-01165,2020-02-29T00:00:00Z,58,EEM,NORMAL,clean,v1,117.3776653190,117.7377644280,117.3177381255,117.6776840599,915807.1951355126,0.0025527511,0.0067583674,0.0099598943,-0.0113381340,0.1098234710,-0.9404445706,-0.0021271210,NORMAL,,true
2020-02-29-HYG-01166,2020-02-29T00:00:00Z,58,HYG,NORMAL,clean,v1,118.6342483247,119.0599084502,118.5634284176,118.9888768441,945151.0729583722,0.0029848003,0.0079024394,-0.0129202509,-0.0368228386,0.1585618929,-0.6936702180,0.0158289313,NORMAL,,true
2020-02-29-LQD-01167,2020-02-29T00:00:00Z,58,LQD,NORMAL,clean,v1,103.7602449236,103.9213564372,102.7979407662,102.9578063102,912438.1720578888,-0.0077636437,0.0312236554,-0.1465673450,-0.1691143435,0.8493748727,-0.7303546137,-0.0083274154,NORMAL,,true
2020-02-29-VNQ-01168,2020-02-29T00:00:00Z,58,VNQ,NORMAL,clean,v1,121.2567105725,121.3505342181,120.6950372761,120.7884986379,945206.2599446733,-0.0038688022,0.0075597463,0.0165979665,-0.0157005754,0.1228458776,-0.7595547806,-0.0018451730,NORMAL,,true
2020-02-29-DBC-01169,2020-02-29T00:00:00Z,58,DBC,NORMAL,clean,v1,133.6458789752,133.7311389308,133.1352699451,133.2202583742,1060377.8226826959,-0.0031897712,0.0171700214,0.0795243402,-0.0143510026,0.2790128471,0.9336241838,-0.0067960638,NORMAL,,true
2020-02-29-XLK-01170,2020-02-29T00:00:00Z,58,XLK,NORMAL,clean,v1,125.7346063891,126.4174153065,125.6211042582,126.3033997191,1069351.7714860893,0.0045135597,0.0053668496,-0.0066323425,-0.0298819363,0.1026867714,0.7612434707,-0.0040498922,NORMAL,,true
2020-02-29-XLF-01171,2020-02-29T00:00:00Z,58,XLF,NORMAL,clean,v1,137.9998665982,139.0191462581,137.8305936684,138.8488319734,922573.9710676423,0.0061330831,0.0099107176,0.0255008553,-0.0062088669,0.1610491605,-0.8588471558,-0.0097861201,NORMAL,,true
2020-02-29-XLE-01172,2020-02-29T00:00:00Z,58,XLE,NORMAL,clean,v1,132.5268616485,132.7262976808,131.3354826328,131.5334236676,983377.5310872900,-0.0075243626,0.0080524410,0.0043965075,-0.0514377709,0.1308521656,0.0461454453,0.0014762321,NORMAL,,true
2020-02-29-XLP-01173,2020-02-29T00:00:00Z,58,XLP,NORMAL,clean,v1,130.9586295681,132.4712879559,130.7079247934,132.2181719366,1050355.7790702861,0.0095719074,0.0193211456,-0.0378419651,-0.0648748689,0.4022665341,0.5795674313,0.0025620833,NORMAL,,true
2020-02-29-XLU-01174,2020-02-29T00:00:00Z,58,XLU,NORMAL,clean,v1,140.2191128483,141.2722480046,140.0442280219,141.0962691666,1009154.7130328751,0.0062361265,0.0052609665,-0.0129924021,-0.0241791252,0.1158063101,0.0179450333,0.0002000433,NORMAL,,true
